idBien;idIndividu;ordreSuccession;date1reconnaissanceMin;date2reconnaissanceMax;sureteDate
BD_1165;543;1;1365;NULL;S
BD_1166;470;1;1363;NULL;S
BD_1167;5;1;1364;NULL;S
BD_1167;4;1;1364;NULL;S
BD_1168;445;1;1364;NULL;S
BD_1169;471;1;1365;NULL;S
BD_1170;494;1;1364;NULL;S
BD_1171;418;1;1364;NULL;S
BD_1172;528;1;1365;NULL;S
BD_1173;493;1;1367;NULL;S
BD_1174;502;1;1374;NULL;S
BD_1175;146;1;1363;NULL;S
BD_1176;415;1;1370;NULL;S
BD_1177;415;1;1370;NULL;S
BD_1178;535;1;1369;NULL;S
BD_1179;437;1;1365;NULL;S
BD_1180;465;1;1370;NULL;S
BD_1181;552;1;1370;NULL;S
BD_1182;23;1;1366;NULL;S
BD_1183;557;1;1371;NULL;S
BD_1184;469;1;1364;NULL;S
BD_1185;521;1;1363;NULL;S
BD_1186;511;1;1365;NULL;S
BD_1187;567;1;1377;NULL;S
BD_1188;501;1;1368;NULL;S
BD_1189;491;1;1370;NULL;S
BD_1190;534;1;1363;NULL;S
BD_1191;551;1;1365;NULL;S
BD_1192;544;1;1364;NULL;S
BD_1193;517;1;1366;NULL;S
BD_1194;457;1;1366;NULL;S
BND_1401;1396;1;1354;1392;PS
BND_1402;1112;1;1354;1392;PS
BND_1403;1466;1;1354;1392;PS
BND_1404;1455;1;1354;1392;PS
BND_1405;1119;1;1354;1392;PS
BND_1406;447;1;1354;1392;PS
BND_1407;1439;1;1354;1392;PS
BND_1408;1453;1;1354;1392;PS
BND_1409;1121;1;1354;1392;PS
BND_1410;250;1;1354;1392;PS
BND_1411;1125;1;1354;1392;PS
BND_1412;1395;1;1354;1392;PS
BND_1413;423;1;1354;1392;PS
BND_1414;1436;1;1354;1392;PS
BND_1415;220;1;1354;1392;PS
BND_1416;1485;1;1354;1392;PS
BND_1417;542;1;1354;1392;PS
BND_1418;1472;1;1354;1392;PS
BND_1419;220;1;1354;1392;PS
BND_1420;334;1;1354;1392;PS
BND_1421;537;1;1354;1392;PS
BND_1422;1394;1;1354;1392;PS
BND_1423;1417;1;1354;1392;PS
BND_1424;1433;1;1354;1392;PS
BND_1425;545;1;1354;1392;PS
BND_1426;1486;1;1354;1392;PS
BND_1429;1390;1;1354;1392;PS
BND_1430;1481;1;1354;1392;PS
BND_1431;1412;1;1354;1392;PS
BND_1432;1447;1;1354;1392;PS
BND_1433;1139;1;1354;1392;PS
BND_1434;1473;1;1354;1392;PS
BND_1435;292;1;1354;1392;PS
BND_1436;281;1;1354;1392;PS
BND_1437;1160;1;1354;1392;PS
BND_1438;1450;1;1354;1392;PS
BND_1439;1424;1;1354;1392;PS
BND_1440;1414;1;1354;1392;PS
BND_1441;443;1;1354;1392;PS
BND_1442;1415;1;1354;1392;PS
BND_1443;334;1;1354;1392;PS
BND_1444;1419;1;1354;1392;PS
BND_1445;1428;1;1354;1392;PS
BND_1446;794;1;1354;1392;PS
BND_1447;794;1;1354;1392;PS
BND_1448;545;1;1354;1392;PS
BND_1449;472;1;1354;1392;PS
BND_1450;1462;1;1354;1392;PS
BND_1451;1145;1;1354;1392;PS
BND_1453;1147;1;1354;1392;PS
BND_1454;1148;1;1354;1392;PS
BND_1455;1480;1;1354;1392;PS
BND_1456;1152;1;1354;1392;PS
BND_1457;1276;1;1354;1392;PS
BND_1458;794;1;1354;1392;PS
BND_1459;575;1;1354;1392;PS
BND_1460;1162;1;1354;1392;PS
BND_1461;1440;1;1354;1392;PS
BND_1462;527;1;1354;1392;PS
BND_1463;1166;1;1354;1392;PS
BND_1464;341;1;1354;1392;PS
BND_1465;492;1;1354;1392;PS
BND_1466;1254;1;1354;1392;PS
BND_1467;1421;1;1354;1392;PS
BND_1468;1429;1;1354;1392;PS
BND_1469;1416;1;1354;1392;PS
BND_1470;1258;1;1354;1392;PS
BND_1471;1401;1;1354;1392;PS
BND_1472;1445;1;1354;1392;PS
BND_1472;1443;1;1354;1392;PS
BND_1473;516;1;1354;1392;PS
BND_1474;488;1;1354;1392;PS
BND_1475;1471;1;1354;1392;PS
BND_1476;1406;1;1354;1392;PS
BND_1477;1169;1;1354;1392;PS
BND_1478;564;1;1354;1392;PS
BND_1479;516;1;1354;1392;PS
BND_1480;1459;1;1354;1392;PS
BND_1481;570;1;1354;1392;PS
BND_1482;1174;1;1354;1392;PS
BND_1483;1402;1;1354;1392;PS
BND_1484;1175;1;1354;1392;PS
BND_1485;1064;1;1354;1392;PS
BND_1486;982;1;1354;1392;PS
BND_1487;1466;1;1354;1392;PS
BND_1488;1474;1;1354;1392;PS
BND_1489;464;1;1354;1392;PS
BND_1490;1438;1;1354;1392;PS
BND_1491;1442;1;1354;1392;PS
BND_1492;1291;1;1354;1392;PS
BND_1493;1476;1;1354;1392;PS
BND_1494;1400;1;1354;1392;PS
BND_1495;1180;1;1354;1392;PS
BND_1496;1451;1;1354;1392;PS
BND_1497;407;1;1354;1392;PS
BND_1498;510;1;1354;1392;PS
BND_1499;1262;1;1354;1392;PS
BND_1500;828;1;1354;1392;PS
BND_1501;1183;1;1354;1392;PS
BND_1502;596;1;1354;1392;PS
BND_1503;1467;1;1354;1392;PS
BND_1504;518;1;1354;1392;PS
BND_1505;1427;1;1354;1392;PS
BND_1506;1475;1;1354;1392;PS
BND_1507;1391;1;1354;1392;PS
BND_1508;1410;1;1354;1392;PS
BND_1509;1458;1;1354;1392;PS
BND_1510;1186;1;1354;1392;PS
BND_1511;1423;1;1354;1392;PS
BND_1512;1277;1;1354;1392;PS
BND_1513;1444;1;1354;1392;PS
BND_1514;146;1;1354;1392;PS
BND_1515;1189;1;1354;1392;PS
BND_1516;473;1;1354;1392;PS
BND_1517;500;1;1354;1392;PS
BND_1518;1426;1;1354;1392;PS
BND_1519;500;1;1354;1392;PS
BND_1520;18;1;1354;1392;PS
BND_1521;1460;1;1354;1392;PS
BND_1522;1398;1;1354;1392;PS
BND_1523;499;1;1354;1392;PS
BND_1524;1197;1;1354;1392;PS
BND_1525;1196;1;1354;1392;PS
BND_1527;1478;1;1354;1392;PS
BND_1528;361;1;1354;1392;PS
BND_1529;231;1;1354;1392;PS
BND_1530;1479;1;1354;1392;PS
BND_1531;38;1;1354;1392;PS
BND_1532;281;1;1354;1392;PS
BND_1533;1199;1;1354;1392;PS
BND_1534;869;1;1354;1392;PS
BND_1535;358;1;1354;1392;PS
BND_1536;1441;1;1354;1392;PS
BND_1537;1457;1;1354;1392;PS
BND_1538;1411;1;1354;1392;PS
BND_1539;72;1;1354;1392;PS
BND_1540;1435;1;1354;1392;PS
BND_1541;1074;1;1354;1392;PS
BND_1542;472;1;1354;1392;PS
BND_1543;1434;1;1354;1392;PS
BND_1544;481;1;1354;1392;PS
BND_1545;79;1;1354;1392;PS
BND_1546;1437;1;1354;1392;PS
BND_1547;1454;1;1354;1392;PS
BND_1548;1425;1;1354;1392;PS
BND_1549;1432;1;1354;1392;PS
BND_1550;1207;1;1354;1392;PS
BND_1551;1405;1;1354;1392;PS
BND_1552;224;1;1354;1392;PS
BND_1553;496;1;1354;1392;PS
BND_1554;88;1;1354;1392;PS
BND_1555;1268;1;1354;1392;PS
BND_1555;526;1;1354;1392;PS
BND_1556;1264;1;1354;1392;PS
BND_1557;1211;1;1354;1392;PS
BND_1558;1413;1;1354;1392;PS
BND_1559;142;1;1354;1392;PS
BND_1560;1483;1;1354;1392;PS
BND_1561;1408;1;1354;1392;PS
BND_1562;1430;1;1354;1392;PS
BND_1563;968;1;1354;1392;PS
BND_1564;1219;1;1354;1392;PS
BND_1564;1218;1;1354;1392;PS
BND_1565;1290;1;1354;1392;PS
BND_1566;1217;1;1354;1392;PS
BND_1567;33;1;1354;1392;PS
BND_1568;1461;1;1354;1392;PS
BND_1569;613;1;1354;1392;PS
BND_1570;549;1;1354;1392;PS
BND_1571;1404;1;1354;1392;PS
BND_1572;1422;1;1354;1392;PS
BND_1573;539;1;1354;1392;PS
BND_1574;1477;1;1354;1392;PS
BND_1575;1230;1;1354;1392;PS
BND_1576;562;1;1354;1392;PS
BND_1577;1231;1;1354;1392;PS
BND_1578;1431;1;1354;1392;PS
BND_1579;1464;1;1354;1392;PS
BND_1580;1409;1;1354;1392;PS
BND_1581;1420;1;1354;1392;PS
BND_1582;1446;1;1354;1392;PS
BND_1583;543;1;1354;1392;PS
BND_1584;470;1;1354;1392;PS
BND_1585;262;1;1354;1392;PS
BND_1586;1449;1;1354;1392;PS
BND_1587;1468;1;1354;1392;PS
BND_1588;494;1;1354;1392;PS
BND_1589;1407;1;1354;1392;PS
BND_1594;1234;1;1354;1392;PS
BND_1595;1456;1;1354;1392;PS
BND_1596;1248;1;1354;1392;PS
BND_1597;552;1;1354;1392;PS
BND_1598;1469;1;1354;1392;PS
BND_1599;1397;1;1354;1392;PS
BND_1600;1239;1;1354;1392;PS
BND_1601;1403;1;1354;1392;PS
BND_1602;1448;1;1354;1392;PS
BND_1603;1470;1;1354;1392;PS
BND_1604;775;1;1354;1392;PS
BND_1605;1484;1;1354;1392;PS
BND_1606;567;1;1354;1392;PS
BND_1607;1392;1;1354;1392;PS
BND_1608;1452;1;1354;1392;PS
BND_1609;501;1;1354;1392;PS
BND_1610;491;1;1354;1392;PS
BND_1611;1241;1;1354;1392;PS
BND_1612;1246;1;1354;1392;PS
BND_1613;1393;1;1354;1392;PS
BND_1614;1463;1;1354;1392;PS
BND_1615;1116;1;1354;1392;PS
BND_1616;1399;1;1354;1392;PS
BND_1617;1482;1;1354;1392;PS
BND_1618;1487;1;1354;1392;PS
BND_1619;467;1;1354;1392;PS
BND_1620;440;1;1354;1392;PS
BND_1621;23;1;1354;1392;PS
BND_1622;557;1;1354;1392;PS
BND_1623;1488;1;1354;1392;PS
BND_1634;1489;1;1354;1392;PS
BND_1635;507;1;1354;1392;PS
BND_1636;497;1;1354;1392;PS
BND_1637;262;1;1354;1392;PS
BND_1638;500;1;1354;1392;PS
BND_1639;475;1;1354;1392;PS
BND_1640;1027;1;1354;1392;PS
BND_1641;454;1;1354;1392;PS
BND_1642;18;1;1354;1392;PS
BND_1643;428;1;1354;1392;PS
BND_1644;531;1;1354;1392;PS
BND_1645;486;1;1354;1392;PS
BND_1647;552;1;1354;1392;PS
BD_2001;1246;1;1352;NULL;S
BD_2001;2664;2;1389;NULL;S
BD_2002;1836;1;1367;NULL;S
BD_2003;1951;1;1352;NULL;S
BD_2004;2488;1;1352;NULL;S
BD_2004;1951;2;1360;NULL;S
BD_2005;2490;1;1366;NULL;S
BD_2005;2489;1;1366;NULL;S
BD_2005;2665;2;1370;NULL;S
BD_2006;2491;1;1359;NULL;S
BD_2006;2667;2;1397;NULL;S
BD_2007;403;1;1345;NULL;S
BD_2007;557;2;1371;NULL;S
BD_2008;1175;1;1365;NULL;S
BD_2008;2668;2;1365;NULL;S
BD_2009;2492;1;1366;NULL;S
BD_2009;2669;2;1380;NULL;S
BD_2010;263;1;1368;NULL;S
BD_2011;1595;1;1356;NULL;S
BD_2011;2670;2;1385;NULL;S
BD_2011;339;3;1393;NULL;S
BD_2012;2671;2;1370;NULL;S
BD_2012;568;1;1300;1391;PS
BD_2013;1933;1;1353;NULL;S
BD_2013;2672;2;1374;NULL;S
BD_2014;2493;1;1374;NULL;S
BD_2014;2673;2;1389;NULL;S
BD_2014;2674;2;1389;NULL;S
BD_2015;648;1;1300;1391;PS
BD_2016;2494;1;1365;NULL;S
BD_2016;2675;2;1386;NULL;S
BD_2017;2676;2;1358;NULL;S
BD_2017;2677;3;1359;NULL;Min
BD_2017;2495;1;1363;NULL;S
BD_2018;10;1;1300;NULL;S
BD_2018;1725;2;1396;NULL;S
BD_2019;2496;1;1362;NULL;S
BD_2020;2497;1;1356;NULL;S
BD_2020;2679;2;1399;NULL;S
BD_2021;2682;3;1316;NULL;S
BD_2021;2681;3;1316;NULL;S
BD_2021;2680;2;1332;NULL;S
BD_2021;1827;1;1359;NULL;S
BD_2021;2183;4;1387;NULL;S
BD_2022;60;1;1360;NULL;S
BD_2022;2684;2;1361;NULL;PS
BD_2023;2498;1;1348;NULL;S
BD_2023;2499;1;1358;NULL;S
BD_2023;2685;2;1383;NULL;S
BD_2023;2686;3;1395;NULL;S
BD_2024;2687;2;1351;NULL;S
BD_2024;2500;1;1361;NULL;S
BD_2024;2688;3;1379;NULL;S
BD_2025;2689;2;1391;NULL;S
BD_2025;2501;1;1300;1391;PS
BD_2026;2502;1;1357;NULL;S
BD_2026;2693;2;1372;NULL;S
BD_2026;339;3;1393;NULL;S
BD_2027;2503;1;1366;NULL;S
BD_2028;2504;1;1362;NULL;S
BD_2028;2694;2;1372;NULL;S
BD_2028;2696;3;1392;NULL;S
BD_2028;2197;4;1397;NULL;S
BD_2029;2495;1;1358;NULL;S
BD_2029;2677;2;1389;NULL;S
BD_2030;1435;1;1353;NULL;S
BD_2031;2505;1;1358;NULL;S
BD_2032;2502;1;1357;NULL;S
BD_2032;2692;2;1392;NULL;S
BD_2033;2698;2;1393;NULL;S
BD_2033;2506;1;1300;1391;PS
BD_2034;2507;1;1391;NULL;S
BD_2035;2508;1;1391;NULL;S
BD_2036;2509;1;1364;NULL;S
BD_2036;2699;2;1391;NULL;S
BD_2037;2510;1;1374;NULL;S
BD_2037;2041;2;1392;NULL;S
BD_2037;2700;3;1395;NULL;S
BD_2038;2511;1;1374;NULL;S
BD_2039;2512;1;1374;NULL;S
BD_2039;2702;2;1375;NULL;Min
BD_2040;2513;1;1351;NULL;S
BD_2040;2703;2;1388;NULL;S
BD_2041;2704;2;1353;NULL;S
BD_2041;2514;1;1364;NULL;S
BD_2041;2707;3;1367;NULL;S
BD_2042;2516;1;1364;NULL;S
BD_2042;2515;1;1364;NULL;S
BD_2042;2706;3;1367;NULL;S
BD_2042;2709;2;1399;NULL;S
BD_2043;2517;1;1364;NULL;S
BD_2044;2518;1;1351;NULL;S
BD_2044;2710;2;1384;NULL;S
BD_2045;2518;1;1351;NULL;S
BD_2045;2710;2;1384;NULL;S
BD_2046;1929;1;1352;NULL;S
BD_2046;2712;2;1371;NULL;S
BD_2046;2713;3;1386;NULL;S
BD_2047;2519;1;1363;NULL;S
BD_2047;2714;2;1369;NULL;S
BD_2047;2716;3;1370;NULL;Min
BD_2048;2520;1;1352;NULL;S
BD_2048;55;2;1377;NULL;S
BD_2048;2717;3;1378;NULL;S
BD_2048;2718;3;1378;NULL;S
BD_2049;2521;1;1355;NULL;S
BD_2049;2720;2;1389;NULL;S
BD_2050;492;1;1341;NULL;S
BD_2050;2722;2;1373;NULL;S
BD_2050;2723;2;1373;NULL;S
BD_2050;2724;3;1380;NULL;S
BD_2051;292;1;1365;NULL;S
BD_2051;2522;1;1365;NULL;S
BD_2051;2726;2;1373;NULL;S
BD_2051;2727;3;1380;NULL;S
BD_2052;545;1;1353;NULL;S
BD_2052;2728;2;1372;NULL;S
BD_2053;1049;1;1312;NULL;S
BD_2054;2523;1;1365;NULL;S
BD_2054;583;2;1366;NULL;Min
BD_2054;2729;3;1400;NULL;S
BD_2055;38;1;1353;NULL;S
BD_2055;2731;2;1353;NULL;Min
BD_2056;503;1;1364;NULL;S
BD_2056;2732;2;1392;NULL;S
BD_2057;2524;1;1359;NULL;S
BD_2057;2733;2;1382;NULL;S
BD_2058;2524;1;1357;NULL;S
BD_2058;2733;2;1358;NULL;Min
BD_2059;2525;1;1365;NULL;S
BD_2059;1080;2;1366;NULL;Min
BD_2060;2735;2;1355;NULL;S
BD_2060;2527;1;1359;NULL;S
BD_2060;2526;1;1359;NULL;S
BD_2060;2736;3;1388;NULL;S
BD_2061;2528;1;1335;NULL;S
BD_2061;1080;2;1336;NULL;Min
BD_2062;1691;1;1351;NULL;S
BD_2062;420;2;1369;NULL;S
BD_2063;2529;1;1363;NULL;S
BD_2063;2739;2;1366;NULL;S
BD_2064;200;1;1355;NULL;S
BD_2064;2183;2;1380;NULL;S
BD_2065;2530;1;1374;NULL;S
BD_2066;2531;1;1380;NULL;S
BD_2067;2740;2;1343;NULL;S
BD_2067;2532;1;1352;NULL;S
BD_2067;500;3;1382;NULL;S
BD_2068;2533;1;1348;NULL;S
BD_2068;2741;2;1387;NULL;S
BD_2069;2534;1;1359;NULL;S
BD_2070;2535;1;1357;NULL;S
BD_2070;2743;2;1367;NULL;S
BD_2070;2744;3;1381;NULL;S
BD_2071;2535;1;1352;NULL;S
BD_2071;545;2;1360;NULL;S
BD_2071;2834;3;1376;NULL;S
BD_2072;1750;1;1356;NULL;S
BD_2072;545;2;1369;NULL;S
BD_2072;2834;3;1376;NULL;S
BD_2073;2536;1;1364;NULL;S
BD_2073;1702;2;1365;NULL;Min
BD_2074;2537;1;1362;NULL;S
BD_2074;2748;2;1391;NULL;S
BD_2075;2538;1;1365;NULL;S
BD_2075;2749;2;1369;NULL;S
BD_2075;2750;2;1369;NULL;S
BD_2076;2539;1;1366;NULL;S
BD_2076;2540;1;1366;NULL;S
BD_2076;2752;2;1381;NULL;S
BD_2076;2751;2;1381;NULL;S
BD_2076;2753;3;1398;NULL;S
BD_2077;2541;1;1351;NULL;S
BD_2077;2754;2;1370;NULL;S
BD_2077;2755;3;1383;NULL;S
BD_2078;495;1;1355;NULL;S
BD_2078;2757;2;1391;NULL;S
BD_2078;2758;2;1391;NULL;S
BD_2079;1200;1;1362;NULL;S
BD_2079;2759;2;1363;NULL;Min
BD_2079;2208;2;1363;NULL;Min
BD_2080;2132;1;1326;NULL;S
BD_2080;1200;2;1342;NULL;S
BD_2080;2208;3;1343;NULL;Min
BD_2080;2759;3;1343;NULL;Min
BD_2081;2542;1;1360;NULL;S
BD_2081;2761;2;1371;NULL;S
BD_2081;2760;2;1371;NULL;S
BD_2081;2762;3;1380;NULL;S
BD_2082;811;1;1355;NULL;S
BD_2082;2763;2;1395;NULL;S
BD_2083;18;1;1328;NULL;S
BD_2084;2543;1;1351;NULL;S
BD_2084;2764;2;1392;NULL;S
BD_2085;2544;1;1364;NULL;S
BD_2085;2765;2;1372;NULL;S
BD_2085;2766;3;1379;NULL;S
BD_2085;2767;4;1380;NULL;Min
BD_2086;2545;1;1366;NULL;S
BD_2086;2768;2;1387;NULL;S
BD_2087;2549;1;1342;NULL;S
BD_2087;2548;1;1342;NULL;S
BD_2087;2547;1;1342;NULL;S
BD_2087;2546;1;1342;NULL;S
BD_2087;2518;1;1342;NULL;S
BD_2087;2769;2;1367;NULL;S
BD_2087;2770;3;1368;NULL;Min
BD_2088;2550;1;1349;NULL;S
BD_2089;2551;1;1366;NULL;S
BD_2089;2771;2;1380;NULL;S
BD_2090;2552;1;1355;NULL;S
BD_2090;1601;2;1373;NULL;S
BD_2090;2772;3;1374;NULL;Min
BD_2091;2553;1;1350;NULL;S
BD_2091;2773;2;1387;NULL;S
BD_2091;2772;3;1398;NULL;S
BD_2092;1876;1;1352;NULL;S
BD_2093;2774;2;1357;NULL;S
BD_2093;2501;1;1358;NULL;S
BD_2093;2775;3;1387;NULL;S
BD_2094;510;1;1325;NULL;S
BD_2095;2556;1;1367;NULL;S
BD_2096;2557;1;1363;NULL;S
BD_2096;2776;2;1384;NULL;S
BD_2097;2558;1;1356;NULL;S
BD_2097;2777;2;1372;NULL;S
BD_2098;2559;1;1362;NULL;S
BD_2098;2778;2;1367;NULL;S
BD_2098;2779;3;1380;NULL;S
BD_2099;2559;1;1354;NULL;S
BD_2099;500;2;1368;NULL;S
BD_2099;2495;3;1373;NULL;S
BD_2099;2780;4;1384;NULL;S
BD_2099;580;5;1398;NULL;S
BD_2100;2560;1;1351;NULL;S
BD_2100;500;2;1368;NULL;S
BD_2100;2495;3;1373;NULL;S
BD_2100;2780;4;1384;NULL;S
BD_2100;580;5;1385;NULL;Min
BD_2101;273;1;1362;NULL;S
BD_2101;2781;2;1371;NULL;S
BD_2102;740;1;1359;NULL;S
BD_2102;1836;2;1384;NULL;S
BD_2103;2561;1;1342;NULL;S
BD_2104;2567;1;1360;NULL;S
BD_2104;2832;2;1361;NULL;Min
BD_2105;803;1;1363;NULL;S
BD_2105;2832;2;1364;NULL;Min
BD_2106;2459;1;1352;NULL;S
BD_2106;2782;2;1370;NULL;S
BD_2106;2832;3;1371;NULL;Min
BD_2107;2563;1;1365;NULL;S
BD_2107;2832;2;1366;NULL;Min
BD_2108;2564;1;1357;NULL;S
BD_2108;2832;2;1358;NULL;Min
BD_2109;2435;1;1353;NULL;S
BD_2109;2785;2;1372;NULL;S
BD_2109;2784;2;1372;NULL;S
BD_2109;2832;3;1373;NULL;Min
BD_2110;2545;1;1365;NULL;S
BD_2110;27;2;1367;NULL;S
BD_2110;2786;3;1369;NULL;S
BD_2111;2565;1;1353;NULL;S
BD_2111;473;1;1353;NULL;S
BD_2111;2564;2;1367;NULL;S
BD_2111;2832;3;1368;NULL;Min
BD_2112;2566;1;1353;NULL;S
BD_2112;2787;2;1388;NULL;S
BD_2113;2567;1;1362;NULL;S
BD_2113;2832;2;1363;NULL;Min
BD_2114;2568;1;1367;NULL;S
BD_2114;2789;2;1367;NULL;S
BD_2115;38;1;1357;NULL;S
BD_2115;2731;2;1358;NULL;Min
BD_2116;2569;1;1365;NULL;S
BD_2116;2792;2;1366;NULL;Min
BD_2116;2832;3;1367;NULL;Min
BD_2117;9;1;1359;NULL;S
BD_2117;2832;2;1380;NULL;Min
BD_2118;2564;1;1362;NULL;S
BD_2118;2832;2;1363;NULL;Min
BD_2119;211;1;1366;NULL;S
BD_2119;2794;2;1367;NULL;Min
BD_2119;2795;2;1367;NULL;Min
BD_2119;2796;2;1367;NULL;Min
BD_2120;2570;1;1359;NULL;S
BD_2121;499;1;1360;NULL;S
BD_2121;2014;2;1370;NULL;S
BD_2121;2832;3;1371;NULL;Min
BD_2122;282;1;1322;NULL;S
BD_2122;2564;2;1367;NULL;S
BD_2122;2832;3;1368;NULL;Min
BD_2123;2564;1;1343;NULL;S
BD_2123;2798;2;1344;NULL;Min
BD_2123;2797;2;1374;NULL;S
BD_2123;2799;3;1382;NULL;S
BD_2124;2571;1;1362;NULL;S
BD_2124;2572;1;1362;NULL;S
BD_2124;2800;2;1369;NULL;S
BD_2124;2801;2;1369;NULL;S
BD_2124;2802;3;1385;NULL;S
BD_2125;2573;1;1362;NULL;S
BD_2126;1457;1;1366;NULL;S
BD_2126;2784;2;1372;NULL;S
BD_2126;2832;3;1373;NULL;Min
BD_2127;2574;1;1358;NULL;S
BD_2127;2785;2;1373;NULL;S
BD_2127;2832;4;1374;NULL;Min
BD_2128;2804;2;1382;NULL;S
BD_2128;2575;1;1300;1391;PS
BD_2128;2576;1;1300;1391;PS
BD_2129;2577;1;1362;NULL;S
BD_2129;2805;2;1373;NULL;S
BD_2129;2832;3;1374;NULL;Min
BD_2130;2578;1;1367;NULL;S
BD_2130;2832;2;1368;NULL;Min
BD_2131;2579;1;1370;NULL;S
BD_2131;2832;2;1371;NULL;Min
BD_2132;2580;1;1349;NULL;S
BD_2133;2581;1;1300;1391;PS
BD_2134;2582;1;1366;NULL;S
BD_2134;2807;2;1367;NULL;Min
BD_2134;2806;2;1396;NULL;S
BD_2135;2583;1;1366;NULL;S
BD_2135;2808;2;1394;NULL;S
BD_2135;2809;2;1394;NULL;S
BD_2136;2584;1;1364;NULL;S
BD_2136;2810;2;1365;NULL;Min
BD_2136;2811;3;1388;NULL;S
BD_2137;27;1;1352;NULL;S
BD_2138;2589;2;1366;NULL;Min
BD_2138;2586;1;1367;NULL;S
BD_2138;1971;1;1367;NULL;S
